pr_id,repository_name,title_length,description_length,files_changed,lines_added,lines_deleted,time_to_merge,num_commits,is_bug_fix,num_comments,num_reviewers,merge_status,author_experience,author_tenure,author_contributions,review_time,num_approvals,review_sentiment_score,security_issues,code_quality_issues,number_of_line_of_code,average_number_of_lines_of_code,average_cyclomatic_complexity_number,average_token_count,function_count,warning_count,function_rate,number_of_line_of_code_rate
25898,opencv,47,2138,2,26,0,195.08027777777775,10,False,6,3,True,3,80.93333333333334,,855.6430555555555,1,0.1833333333333333,"Checking C:\Users\user\AppData\Local\Temp\tmpey3a6z4q.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpey3a6z4q.cpp: CV_SIMD128...
Checking C:\Users\user\AppData\Local\Temp\tmpey3a6z4q.cpp: CV_SIMD128_64F...
Checking C:\Users\user\AppData\Local\Temp\tmpey3a6z4q.cpp: CV_TRY_AVX2...
Checking C:\Users\user\AppData\Local\Temp\tmpey3a6z4q.cpp: CV_TRY_LASX...
Checking C:\Users\user\AppData\Local\Temp\tmpey3a6z4q.cpp: CV_TRY_SSE4_1...
Checking C:\Users\user\AppData\Local\Temp\tmpey3a6z4q.cpp: HAVE_IPP...
Checking C:\Users\user\AppData\Local\Temp\tmpey3a6z4q.cpp: HAVE_IPP;HAVE_IPP_IW...
Checking C:\Users\user\AppData\Local\Temp\tmpey3a6z4q.cpp: HAVE_IPP;IPP_DISABLE_REMAP=0...
Checking C:\Users\user\AppData\Local\Temp\tmpey3a6z4q.cpp: HAVE_IPP;IPP_DISABLE_REMAP=0;IPP_DISABLE_WARPAFFINE=0;IPP_DISABLE_WARPPERSPECTIVE=0...
Checking C:\Users\user\AppData\Local\Temp\tmpey3a6z4q.cpp: HAVE_IPP;IPP_DISABLE_WARPAFFINE=0...
Checking C:\Users\user\AppData\Local\Temp\tmpey3a6z4q.cpp: HAVE_IPP;IPP_DISABLE_WARPPERSPECTIVE=0...

Checking C:\Users\user\AppData\Local\Temp\tmp8br62266.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp8br62266.cpp: HAVE_OPENCL...
Checking C:\Users\user\AppData\Local\Temp\tmp8br62266.cpp: HAVE_OPENCL;__ANDROID__...
Checking C:\Users\user\AppData\Local\Temp\tmp8br62266.cpp: HAVE_OPENCL;__aarch64__;__arm__...
Checking C:\Users\user\AppData\Local\Temp\tmp8br62266.cpp: HAVE_OPENCL;__arm__...
","No major code quality issues found.
No major code quality issues found.",457.0,23.9,3.7,207.3,15.0,0.0,0.0,0.0
25896,opencv,40,1196,1,10,16,,2,False,11,1,False,0,165.4,,635.4272222222222,0,0.828694368497,"Run started:2024-08-23 01:46:14.941023

Test results:
>> Issue: [B404:blacklist] Consider possible security implications associated with the subprocess module.
   Severity: Low   Confidence: High
   CWE: CWE-78 (https://cwe.mitre.org/data/definitions/78.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/blacklists/blacklist_imports.html#b404-import-subprocess
   Location: C:\Users\user\AppData\Local\Temp\tmpqwkg8w1s.py:3:0
2	
3	import os, sys, subprocess, argparse, shutil, glob, re, multiprocessing
4	import logging as log

--------------------------------------------------
>> Issue: [B602:subprocess_popen_with_shell_equals_true] subprocess call with shell=True identified, security issue.
   Severity: High   Confidence: High
   CWE: CWE-78 (https://cwe.mitre.org/data/definitions/78.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/plugins/b602_subprocess_popen_with_shell_equals_true.html
   Location: C:\Users\user\AppData\Local\Temp\tmpqwkg8w1s.py:19:18
18	        env['VERBOSE'] = '1'
19	        retcode = subprocess.call(cmd, shell=shell, env=env)
20	        if retcode < 0:

--------------------------------------------------

Code scanned:
	Total lines of code: 303
	Total lines skipped (#nosec): 0
	Total potential issues skipped due to specifically being disabled (e.g., #nosec BXXX): 0

Run metrics:
	Total issues (by severity):
		Undefined: 0
		Low: 1
		Medium: 0
		High: 1
	Total issues (by confidence):
		Undefined: 0
		Low: 0
		Medium: 0
		High: 2
Files skipped (0):
",No major code quality issues found.,303.0,10.5,2.9,58.1,18.0,0.0,0.0,0.0
25894,opencv,49,200,1,1,1,1.5216666666666667,1,False,0,1,True,928,139.66666666666666,,1.5144444444444445,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmp336s02n2.cpp ...
",No major code quality issues found.,273.0,87.0,12.3,4146.7,3.0,1.0,0.33,0.58
25864,opencv,42,630,1,2,2,39.69166666666667,3,False,5,2,True,82,161.43333333333334,,63.39,1,0.0999999999999999,"Checking C:\Users\user\AppData\Local\Temp\tmp9m2wc8rh.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp9m2wc8rh.cpp: HAVE_JPEG...
Checking C:\Users\user\AppData\Local\Temp\tmp9m2wc8rh.cpp: HAVE_JPEG;JCS_EXTENSIONS...
Checking C:\Users\user\AppData\Local\Temp\tmp9m2wc8rh.cpp: HAVE_JPEG;LIBJPEG_TURBO_VERSION_NUMBER...
Checking C:\Users\user\AppData\Local\Temp\tmp9m2wc8rh.cpp: HAVE_JPEG;_MSC_VER...
Checking C:\Users\user\AppData\Local\Temp\tmp9m2wc8rh.cpp: HAVE_JPEG;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmp9m2wc8rh.cpp: HAVE_JPEG;_WIN32;__GNUC__...
",No major code quality issues found.,618.0,26.0,5.5,153.3,20.0,2.0,0.1,0.62
25863,opencv,36,854,3,9,6,0.7813888888888889,1,False,0,1,True,1604,142.76666666666668,,0.0438888888888888,1,0.0,,"No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",662.0,10.6,1.1,110.5,8.0,0.0,0.0,0.0
25861,opencv,68,1495,3,18,5,25.864722222222223,3,True,3,2,True,21,68.76666666666667,,40.48027777777778,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpf_7ezckt.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpf_7ezckt.cpp: HAVE_CANN...
Checking C:\Users\user\AppData\Local\Temp\tmpf_7ezckt.cpp: HAVE_CUDA...
Checking C:\Users\user\AppData\Local\Temp\tmpf_7ezckt.cpp: HAVE_DNN_NGRAPH...
Checking C:\Users\user\AppData\Local\Temp\tmpf_7ezckt.cpp: HAVE_HALIDE...
Checking C:\Users\user\AppData\Local\Temp\tmpf_7ezckt.cpp: HAVE_INF_ENGINE...
Checking C:\Users\user\AppData\Local\Temp\tmpf_7ezckt.cpp: HAVE_OPENCL...
Checking C:\Users\user\AppData\Local\Temp\tmpf_7ezckt.cpp: HAVE_TIMVX...
Checking C:\Users\user\AppData\Local\Temp\tmpf_7ezckt.cpp: HAVE_WEBNN...

Checking C:\Users\user\AppData\Local\Temp\tmphjls5ney.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmphjls5ney.cpp: HAVE_CANN...
Checking C:\Users\user\AppData\Local\Temp\tmphjls5ney.cpp: HAVE_CUDA...
Checking C:\Users\user\AppData\Local\Temp\tmphjls5ney.cpp: HAVE_DNN_NGRAPH...
Checking C:\Users\user\AppData\Local\Temp\tmphjls5ney.cpp: HAVE_INF_ENGINE...
Checking C:\Users\user\AppData\Local\Temp\tmphjls5ney.cpp: HAVE_OPENCL...

Checking C:\Users\user\AppData\Local\Temp\tmp645gwesq.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp645gwesq.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION...
Checking C:\Users\user\AppData\Local\Temp\tmp645gwesq.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmp645gwesq.cpp: INF_ENGINE_RELEASE...
","No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",2461.0,9.0,3.4,57.6,269.0,10.0,0.04,0.17
25857,opencv,54,1016,1,1,1,0.5202777777777777,1,False,0,0,True,1604,142.73333333333332,,0.0,0,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpsz_y0vi_.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpsz_y0vi_.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION...
Checking C:\Users\user\AppData\Local\Temp\tmpsz_y0vi_.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmpsz_y0vi_.cpp: INF_ENGINE_RELEASE...
",No major code quality issues found.,2461.0,9.0,3.4,57.6,269.0,10.0,0.04,0.17
25851,opencv,62,1493,3,18,5,,1,False,5,2,False,21,68.73333333333333,,21.85472222222222,0,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmp4tcx04ko.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp4tcx04ko.cpp: HAVE_CANN...
Checking C:\Users\user\AppData\Local\Temp\tmp4tcx04ko.cpp: HAVE_CUDA...
Checking C:\Users\user\AppData\Local\Temp\tmp4tcx04ko.cpp: HAVE_DNN_NGRAPH...
Checking C:\Users\user\AppData\Local\Temp\tmp4tcx04ko.cpp: HAVE_HALIDE...
Checking C:\Users\user\AppData\Local\Temp\tmp4tcx04ko.cpp: HAVE_INF_ENGINE...
Checking C:\Users\user\AppData\Local\Temp\tmp4tcx04ko.cpp: HAVE_OPENCL...
Checking C:\Users\user\AppData\Local\Temp\tmp4tcx04ko.cpp: HAVE_TIMVX...
Checking C:\Users\user\AppData\Local\Temp\tmp4tcx04ko.cpp: HAVE_WEBNN...

Checking C:\Users\user\AppData\Local\Temp\tmptzln7u70.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmptzln7u70.cpp: HAVE_CANN...
Checking C:\Users\user\AppData\Local\Temp\tmptzln7u70.cpp: HAVE_CUDA...
Checking C:\Users\user\AppData\Local\Temp\tmptzln7u70.cpp: HAVE_DNN_NGRAPH...
Checking C:\Users\user\AppData\Local\Temp\tmptzln7u70.cpp: HAVE_INF_ENGINE...
Checking C:\Users\user\AppData\Local\Temp\tmptzln7u70.cpp: HAVE_OPENCL...

Checking C:\Users\user\AppData\Local\Temp\tmptoei3ino.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmptoei3ino.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION...
Checking C:\Users\user\AppData\Local\Temp\tmptoei3ino.cpp: HAVE_OPENCL;OPENCV_32BIT_CONFIGURATION;_WIN32...
Checking C:\Users\user\AppData\Local\Temp\tmptoei3ino.cpp: INF_ENGINE_RELEASE...
","No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",2461.0,9.0,3.4,57.6,269.0,10.0,0.04,0.17
25847,opencv,42,783,2,45,27,2.5825,1,False,0,1,True,1604,142.73333333333332,,2.065555555555556,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpfxcm1z_6.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpfxcm1z_6.cpp: HAVE_IPP...
Checking C:\Users\user\AppData\Local\Temp\tmpfxcm1z_6.cpp: HAVE_IPP;IPP_DISABLE_PERF_LUT=0...
Checking C:\Users\user\AppData\Local\Temp\tmpfxcm1z_6.cpp: HAVE_OPENCL...
Checking C:\Users\user\AppData\Local\Temp\tmpfxcm1z_6.cpp: HAVE_OPENVX...
Checking C:\Users\user\AppData\Local\Temp\tmpfxcm1z_6.cpp: IPP_DISABLE_PERF_LUT=0...

Checking C:\Users\user\AppData\Local\Temp\tmpl0364gyo.cpp ...
","No major code quality issues found.
No major code quality issues found.",2900.0,9.1,2.0,90.3,276.0,0.0,0.0,0.0
25842,opencv,38,129,7,851,2455,62.96055555555556,3,False,4,1,True,928,139.4,,96.245,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmp28neklm8.cpp ...

Checking C:\Users\user\AppData\Local\Temp\tmpca5lgf29.cpp ...

Checking C:\Users\user\AppData\Local\Temp\tmpcvyybrez.cpp ...

Checking C:\Users\user\AppData\Local\Temp\tmp2s_m3zic.cpp ...

Checking C:\Users\user\AppData\Local\Temp\tmp2yy8qgcy.cpp ...

Checking C:\Users\user\AppData\Local\Temp\tmpswyck4xr.cpp ...

Checking C:\Users\user\AppData\Local\Temp\tmp3l6ituey.cpp ...
","No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.
No major code quality issues found.",273.0,87.0,12.3,4146.7,3.0,1.0,0.33,0.58
25839,opencv,43,851,1,12,1,,1,False,0,1,False,128,115.76666666666668,,6.551388888888889,0,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmp15cpi1ny.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp15cpi1ny.cpp: CV_SIMD128...
Checking C:\Users\user\AppData\Local\Temp\tmp15cpi1ny.cpp: HAVE_IPP...
Checking C:\Users\user\AppData\Local\Temp\tmp15cpi1ny.cpp: HAVE_OPENCL...
Checking C:\Users\user\AppData\Local\Temp\tmp15cpi1ny.cpp: __GNUC__...
",No major code quality issues found.,576.0,26.2,4.5,257.4,21.0,2.0,0.1,0.24
25838,opencv,39,2081,1,3,0,15.363333333333332,1,True,0,1,True,1,118.33333333333331,,15.359722222222222,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmp3uwl2bwg.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp3uwl2bwg.cpp: HAVE_IMGCODEC_HDR...
",No major code quality issues found.,137.0,10.8,3.0,66.2,12.0,0.0,0.0,0.0
25836,opencv,91,347,1,1,1,35.69777777777778,1,True,1,1,True,9,114.46666666666668,,35.67888888888889,1,-0.2958333333333333,"Checking C:\Users\user\AppData\Local\Temp\tmpam80fr6i.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpam80fr6i.cpp: BUILD_PLUGIN;HAVE_WIN32UI...
Checking C:\Users\user\AppData\Local\Temp\tmpam80fr6i.cpp: HAVE_JASPER;HAVE_OPENJPEG;HAVE_OPENCV_IMGCODECS;HAVE_WIN32UI...
Checking C:\Users\user\AppData\Local\Temp\tmpam80fr6i.cpp: HAVE_JPEG;HAVE_OPENCV_IMGCODECS;HAVE_WIN32UI...
Checking C:\Users\user\AppData\Local\Temp\tmpam80fr6i.cpp: HAVE_OPENCV_IMGCODECS;HAVE_OPENEXR;HAVE_WIN32UI...
Checking C:\Users\user\AppData\Local\Temp\tmpam80fr6i.cpp: HAVE_OPENCV_IMGCODECS;HAVE_PNG;HAVE_SPNG;HAVE_WIN32UI...
Checking C:\Users\user\AppData\Local\Temp\tmpam80fr6i.cpp: HAVE_OPENCV_IMGCODECS;HAVE_TIFF;HAVE_WIN32UI...
Checking C:\Users\user\AppData\Local\Temp\tmpam80fr6i.cpp: HAVE_OPENCV_IMGCODECS;HAVE_WEBP;HAVE_WIN32UI...
Checking C:\Users\user\AppData\Local\Temp\tmpam80fr6i.cpp: HAVE_OPENCV_IMGCODECS;HAVE_WIN32UI...
Checking C:\Users\user\AppData\Local\Temp\tmpam80fr6i.cpp: HAVE_OPENCV_IMGCODECS;HAVE_WIN32UI;OPENFILENAME_SIZE_VERSION_400...
Checking C:\Users\user\AppData\Local\Temp\tmpam80fr6i.cpp: HAVE_OPENGL;HAVE_WIN32UI...
Checking C:\Users\user\AppData\Local\Temp\tmpam80fr6i.cpp: HAVE_WIN32UI...
",No major code quality issues found.,2188.0,17.1,4.3,119.9,119.0,3.0,0.03,0.19
25826,opencv,49,717,1,1,2,3.234722222222222,1,False,0,1,True,1604,142.56666666666666,,2.3025,1,0.0,"Run started:2024-08-23 01:49:56.504025

Test results:
>> Issue: [B405:blacklist] Using xml.etree.ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.
   Severity: Low   Confidence: High
   CWE: CWE-20 (https://cwe.mitre.org/data/definitions/20.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/blacklists/blacklist_imports.html#b405-import-xml-etree
   Location: C:\Users\user\AppData\Local\Temp\tmps0a7zgh_.py:21:0
20	    from urllib.request import urlopen
21	import xml.etree.ElementTree as ET
22	

--------------------------------------------------
>> Issue: [B324:hashlib] Use of weak SHA1 hash for security. Consider usedforsecurity=False
   Severity: High   Confidence: High
   CWE: CWE-327 (https://cwe.mitre.org/data/definitions/327.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/plugins/b324_hashlib.html
   Location: C:\Users\user\AppData\Local\Temp\tmps0a7zgh_.py:34:10
33	def getHashsumFromFile(filepath):
34	    sha = hashlib.sha1()
35	    if os.path.exists(filepath):

--------------------------------------------------
>> Issue: [B101:assert_used] Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.
   Severity: Low   Confidence: High
   CWE: CWE-703 (https://cwe.mitre.org/data/definitions/703.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/plugins/b101_assert_used.html
   Location: C:\Users\user\AppData\Local\Temp\tmps0a7zgh_.py:88:8
87	        print('  hash check failed - loading')
88	        assert self.loader
89	        try:

--------------------------------------------------
>> Issue: [B101:assert_used] Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.
   Severity: Low   Confidence: High
   CWE: CWE-703 (https://cwe.mitre.org/data/definitions/703.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/plugins/b101_assert_used.html
   Location: C:\Users\user\AppData\Local\Temp\tmps0a7zgh_.py:164:16
163	                    self.archive_member = pathDict[requested_file]
164	                assert self.archive_member in f.getnames()
165	                self.save(filepath, f.extractfile(self.archive_member))

--------------------------------------------------
>> Issue: [B310:blacklist] Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.
   Severity: Medium   Confidence: High
   CWE: CWE-22 (https://cwe.mitre.org/data/definitions/22.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/blacklists/blacklist_calls.html#b310-urllib-urlopen
   Location: C:\Users\user\AppData\Local\Temp\tmps0a7zgh_.py:189:12
188	    def download(self, filepath):
189	        r = urlopen(self.url, timeout=60)
190	        self.printRequest(r)

--------------------------------------------------
>> Issue: [B105:hardcoded_password_string] Possible hardcoded password: ''
   Severity: Low   Confidence: Medium
   CWE: CWE-259 (https://cwe.mitre.org/data/definitions/259.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/plugins/b105_hardcoded_password_string.html
   Location: C:\Users\user\AppData\Local\Temp\tmps0a7zgh_.py:253:16
252	    if ""drive.google.com"" in url:
253	        token = """"
254	        token_part = url.rsplit('/', 1)[-1]

--------------------------------------------------
>> Issue: [B108:hardcoded_tmp_directory] Probable insecure usage of temp file/directory.
   Severity: Medium   Confidence: Medium
   CWE: CWE-377 (https://cwe.mitre.org/data/definitions/377.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/plugins/b108_hardcoded_tmp_directory.html
   Location: C:\Users\user\AppData\Local\Temp\tmps0a7zgh_.py:283:32
282	            if temp_env is None or not os.path.isdir(temp_env):
283	                temp_dir = Path(""/tmp"")
284	                print(""Using world accessible cache directory. This may be not secure: "", temp_dir)

--------------------------------------------------
>> Issue: [B314:blacklist] Using xml.etree.ElementTree.parse to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.parse with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called
   Severity: Medium   Confidence: High
   CWE: CWE-20 (https://cwe.mitre.org/data/definitions/20.html)
   More Info: https://bandit.readthedocs.io/en/1.7.9/blacklists/blacklist_calls.html#b313-b320-xml-bad-elementtree
   Location: C:\Users\user\AppData\Local\Temp\tmps0a7zgh_.py:319:21
318	    models = []
319	    for file_elem in ET.parse(metalink_filepath).getroot().findall('ml:file', NS):
320	        url = file_elem.find('ml:url', NS).text

--------------------------------------------------

Code scanned:
	Total lines of code: 324
	Total lines skipped (#nosec): 0
	Total potential issues skipped due to specifically being disabled (e.g., #nosec BXXX): 0

Run metrics:
	Total issues (by severity):
		Undefined: 0
		Low: 4
		Medium: 3
		High: 1
	Total issues (by confidence):
		Undefined: 0
		Low: 0
		Medium: 2
		High: 6
Files skipped (0):
",No major code quality issues found.,324.0,11.0,3.3,84.6,25.0,0.0,0.0,0.0
25824,opencv,71,733,2,22,5,432.7127777777778,2,True,6,1,True,1,30.6,,431.9347222222222,1,0.5854166666666666,"Run started:2024-08-23 01:50:07.676861

Test results:
	No issues identified.

Code scanned:
	Total lines of code: 67
	Total lines skipped (#nosec): 0
	Total potential issues skipped due to specifically being disabled (e.g., #nosec BXXX): 0

Run metrics:
	Total issues (by severity):
		Undefined: 0
		Low: 0
		Medium: 0
		High: 0
	Total issues (by confidence):
		Undefined: 0
		Low: 0
		Medium: 0
		High: 0
Files skipped (0):

Checking C:\Users\user\AppData\Local\Temp\tmphe24bire.cpp ...
","No major code quality issues found.
No major code quality issues found.",3650.0,77.3,18.6,815.4,47.0,15.0,0.32,0.76
25820,opencv,52,791,1,2,2,32.481944444444444,1,False,2,1,True,1604,142.53333333333333,,7.240277777777778,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmpylzyywhw.cpp ...
",No major code quality issues found.,1653.0,19.3,4.3,154.6,77.0,4.0,0.05,0.24
25817,opencv,50,717,1,39,9,374.7894444444444,16,False,39,2,True,1,17.0,,5965.61,2,0.2,"Checking C:\Users\user\AppData\Local\Temp\tmprdvc8vrx.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmprdvc8vrx.cpp: HAVE_ONNX...
Checking C:\Users\user\AppData\Local\Temp\tmprdvc8vrx.cpp: HAVE_ONNX;_WIN32...
",No major code quality issues found.,1027.0,14.8,4.1,137.1,61.0,3.0,0.05,0.28
25816,opencv,27,792,1,3,9,42.74611111111111,1,False,0,1,True,18,66.23333333333333,,42.742777777777775,1,0.0,"Checking C:\Users\user\AppData\Local\Temp\tmp4tc9gyee.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmp4tc9gyee.cpp: CV_NEON;CV_SIMD128...
Checking C:\Users\user\AppData\Local\Temp\tmp4tc9gyee.cpp: CV_SIMD128...
",No major code quality issues found.,1293.0,58.6,8.5,678.2,21.0,3.0,0.14,0.51
25808,opencv,77,911,2,41,27,346.76194444444445,2,True,2,1,True,1,93.5,,256.4238888888889,1,-0.03125,"Checking C:\Users\user\AppData\Local\Temp\tmpa04coy7n.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpa04coy7n.cpp: CV_DETECTORS_CHESSBOARD_DEBUG...

Checking C:\Users\user\AppData\Local\Temp\tmpajusmn0u.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpajusmn0u.cpp: DEBUG_CHESSBOARD...
Checking C:\Users\user\AppData\Local\Temp\tmpajusmn0u.cpp: HAVE_OPENCV_FLANN...
Checking C:\Users\user\AppData\Local\Temp\tmpajusmn0u.cpp: WRITE_POINTS...
","No major code quality issues found.
No major code quality issues found.",634.0,27.8,5.3,311.2,22.0,1.0,0.05,0.23
25807,opencv,65,1149,1,32,14,745.2733333333333,2,False,5,1,True,1,32.56666666666667,,693.1938888888889,1,0.2592592592592593,"Checking C:\Users\user\AppData\Local\Temp\tmpfdhg2h_a.cpp ...
Checking C:\Users\user\AppData\Local\Temp\tmpfdhg2h_a.cpp: DEBUG_CHESSBOARD...
Checking C:\Users\user\AppData\Local\Temp\tmpfdhg2h_a.cpp: DEBUG_CHESSBOARD;ENABLE_TRIM_COL_ROW...
Checking C:\Users\user\AppData\Local\Temp\tmpfdhg2h_a.cpp: ENABLE_TRIM_COL_ROW...
",No major code quality issues found.,1689.0,47.5,13.0,345.0,34.0,9.0,0.26,0.67
